season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,year,month,day,hour,dayofweek
2,0,1,1,0.560776549893844,0.6950400086602448,-2.1765815143063203,0.024326389573811554,316,2012,4,3,15,1
2,0,1,1,0.6660230633870147,0.7847238702513332,-2.124617668918101,-0.22023023762135344,485,2012,4,3,16,1
2,0,1,1,0.6660230633870147,0.7847238702513332,-2.332473050470978,0.024326389573811554,757,2012,4,3,17,1
2,0,1,1,0.560776549893844,0.7847238702513332,-1.8647984419770056,-0.22023023762135344,800,2012,4,3,18,1
2,0,1,1,0.35028352290750253,0.3374846131062993,-1.8647984419770056,-0.7101641518344863,558,2012,4,3,19,1
2,0,1,1,0.35028352290750253,0.3374846131062993,-1.968726132753444,-0.4656075246393211,379,2012,4,3,20,1
2,0,1,1,0.2450370094143318,0.2483907769204153,-0.8774853796008423,-1.5677536666631693,243,2012,4,3,21,1
2,0,1,1,0.03454398242799034,0.06902305373823772,-0.5657023072715275,-1.5677536666631693,158,2012,4,3,22,1
2,0,1,1,0.03454398242799034,0.06902305373823772,-0.14999154416577443,-1.5677536666631693,79,2012,4,3,23,1
2,0,1,1,-0.07070253106518039,-0.02007078244764624,-0.7215938434361848,-1.5677536666631693,41,2012,4,4,0,2
2,0,1,1,-0.17594904455835111,-0.10975464403873461,-0.14999154416577443,-1.5677536666631693,11,2012,4,4,1,2
2,0,1,1,-0.17594904455835111,-0.10975464403873461,-0.5657023072715275,-1.5677536666631693,5,2012,4,4,2,2
2,0,1,1,-0.28119555805152185,-0.198848480224619,-0.20195538955399353,-0.8324424654320689,3,2012,4,4,3,2
2,0,1,1,-0.38644207154469257,-0.28853234181570736,0.26571921893997863,-0.8324424654320689,1,2012,4,4,4,2
2,0,1,1,-0.38644207154469257,-0.28853234181570736,0.26571921893997863,-0.8324424654320689,27,2012,4,4,5,2
2,0,1,2,-0.38644207154469257,-0.28853234181570736,-0.20195538955399353,-1.5677536666631693,126,2012,4,4,6,2
2,0,1,2,-0.28119555805152185,-0.198848480224619,0.005899991998882973,-1.5677536666631693,366,2012,4,4,7,2
2,0,1,2,-0.28119555805152185,-0.198848480224619,0.5255384458810742,-0.7101641518344863,684,2012,4,4,8,2
2,0,1,2,-0.07070253106518039,-0.02007078244764624,-0.35784692571865095,-0.4656075246393211,363,2012,4,4,9,2
2,0,1,2,0.2450370094143318,0.2483907769204153,-0.8774853796008423,-0.4656075246393211,167,2012,4,4,10,2
2,0,1,2,0.560776549893844,0.8738177064372171,-0.9814130703772805,1.3718498186156276,213,2012,4,4,11,2
2,0,1,2,0.560776549893844,0.8738177064372171,-0.8255215342126231,1.8617837328287605,283,2012,4,4,12,2
2,0,1,2,0.560776549893844,0.8738177064372171,-0.8255215342126231,0.5142603037869447,251,2012,4,4,13,2
2,0,1,2,0.6660230633870147,0.8738177064372171,-0.8255215342126231,0.024326389573811554,258,2012,4,4,14,2
2,0,1,2,0.7712695768801849,0.8738177064372171,-0.9294492249890614,0.7596375908049122,268,2012,4,4,15,2
2,0,1,2,0.7712695768801849,0.8738177064372171,-0.9294492249890614,0.7596375908049122,390,2012,4,4,16,2
2,0,1,1,0.8765160903733556,0.8738177064372171,-1.0853407611537187,0.8819159044024949,744,2012,4,4,17,2
2,0,1,1,0.8765160903733556,0.8738177064372171,-1.0853407611537187,0.5142603037869447,759,2012,4,4,18,2
2,0,1,1,0.8765160903733556,0.8738177064372171,-1.189268451930157,0.2697036765917794,494,2012,4,4,19,2
2,0,1,1,0.7712695768801849,0.8738177064372171,-1.8128345965887867,0.2697036765917794,372,2012,4,4,20,2
2,0,1,1,0.560776549893844,0.7847238702513332,-2.020689978141663,1.1272931914204625,298,2012,4,4,21,2
2,0,1,1,0.35028352290750253,0.3374846131062993,-2.0726538235298824,-0.22023023762135344,181,2012,4,4,22,2
2,0,1,1,0.13979049592116105,0.15870691532932651,-2.020689978141663,1.8617837328287605,131,2012,4,4,23,2
2,0,1,1,0.13979049592116105,0.15870691532932651,-2.020689978141663,1.8617837328287605,45,2012,4,5,0,3
2,0,1,1,-0.07070253106518039,-0.02007078244764624,-1.8128345965887867,1.1272931914204625,13,2012,4,5,1,3
2,0,1,1,-0.17594904455835111,-0.10975464403873461,-1.5010515242594717,2.1071610198467283,18,2012,4,5,2,3
2,0,1,1,-0.38644207154469257,-0.28853234181570736,-1.0853407611537187,0.8819159044024949,5,2012,4,5,3,3
2,0,1,1,-0.5969350985310338,-0.46731003959268014,-0.9814130703772805,0.7596375908049122,1,2012,4,5,4,3
2,0,1,1,-0.5969350985310338,-0.46731003959268014,-0.9814130703772805,0.7596375908049122,29,2012,4,5,5,3
2,0,1,1,-0.7021816120242045,-0.8248654351466257,-0.8255215342126231,1.1272931914204625,126,2012,4,5,6,3
2,0,1,1,-0.8074281255173752,-0.8248654351466257,-0.6696299980479657,0.024326389573811554,354,2012,4,5,7,3
2,0,1,1,-0.7021816120242045,-0.7351815735555368,-0.8255215342126231,0.2697036765917794,638,2012,4,5,8,3
2,0,1,1,-0.4916885850378633,-0.37762617800159176,-1.2931961427065952,0.5142603037869447,351,2012,4,5,9,3
2,0,1,1,-0.38644207154469257,-0.28853234181570736,-1.3971238334830336,0.7596375908049122,246,2012,4,5,10,3
2,0,1,2,-0.38644207154469257,-0.28853234181570736,-1.241232297318376,0.2697036765917794,268,2012,4,5,11,3
2,0,1,1,-0.28119555805152185,-0.198848480224619,-1.5010515242594717,-1.5677536666631693,276,2012,4,5,12,3
2,0,1,1,-0.17594904455835111,-0.10975464403873461,-1.6049792150359101,-1.5677536666631693,291,2012,4,5,13,3
2,0,1,1,-0.17594904455835111,-0.10975464403873461,-1.5010515242594717,-0.22023023762135344,287,2012,4,5,14,3
2,0,1,1,0.03454398242799034,0.06902305373823772,-1.6049792150359101,-0.7101641518344863,269,2012,4,5,15,3
2,0,1,1,0.03454398242799034,0.06902305373823772,-1.6049792150359101,0.024326389573811554,402,2012,4,5,16,3
2,0,1,1,0.03454398242799034,0.06902305373823772,-1.6049792150359101,-0.22023023762135344,822,2012,4,5,17,3
2,0,1,1,0.03454398242799034,0.06902305373823772,-1.6049792150359101,-0.7101641518344863,698,2012,4,5,18,3
2,0,1,1,-0.07070253106518039,-0.02007078244764624,-1.6049792150359101,0.5142603037869447,487,2012,4,5,19,3
2,0,1,1,-0.28119555805152185,-0.198848480224619,-1.0853407611537187,0.024326389573811554,312,2012,4,5,20,3
2,0,1,1,-0.38644207154469257,-0.28853234181570736,-0.773557688824404,0.024326389573811554,234,2012,4,5,21,3
2,0,1,1,-0.4916885850378633,-0.37762617800159176,-0.773557688824404,0.024326389573811554,149,2012,4,5,22,3
2,0,1,1,-0.4916885850378633,-0.37762617800159176,-0.6176661526597466,-0.4656075246393211,136,2012,4,5,23,3
2,0,1,1,-0.4916885850378633,-0.37762617800159176,-0.9814130703772805,-1.5677536666631693,61,2012,4,6,0,4
2,0,1,1,-0.7021816120242045,-0.7351815735555368,0.005899991998882973,-0.4656075246393211,38,2012,4,6,1,4
2,0,1,1,-0.7021816120242045,-0.8248654351466257,-0.6176661526597466,1.6172271056335954,11,2012,4,6,2,4
2,0,1,1,-0.8074281255173752,-1.0036431329235982,-0.4617746164950892,1.1272931914204625,8,2012,4,6,3,4
2,0,1,1,-0.8074281255173752,-0.9139592713325096,-0.6696299980479657,0.5142603037869447,5,2012,4,6,4,4
2,0,1,1,-0.9126746390105459,-1.0036431329235982,-0.4617746164950892,1.1272931914204625,23,2012,4,6,5,4
2,0,1,1,-1.0179211525037164,-1.182420830700571,-0.6696299980479657,1.6172271056335954,80,2012,4,6,6,4
2,0,1,1,-1.0179211525037164,-1.0927369691094824,-0.6696299980479657,0.7596375908049122,246,2012,4,6,7,4
2,0,1,1,-1.0179211525037164,-1.182420830700571,-0.6696299980479657,1.1272931914204625,508,2012,4,6,8,4
2,0,1,1,-0.8074281255173752,-1.0036431329235982,-1.0333769157654995,1.1272931914204625,376,2012,4,6,9,4
2,0,1,1,-0.7021816120242045,-0.8248654351466257,-1.1373046065419379,1.1272931914204625,238,2012,4,6,10,4
2,0,1,1,-0.4916885850378633,-0.37762617800159176,-1.2931961427065952,0.8819159044024949,291,2012,4,6,11,4
2,0,1,1,-0.38644207154469257,-0.28853234181570736,-1.3971238334830336,0.8819159044024949,337,2012,4,6,12,4
2,0,1,1,-0.28119555805152185,-0.198848480224619,-1.5010515242594717,1.1272931914204625,411,2012,4,6,13,4
2,0,1,1,-0.07070253106518039,-0.02007078244764624,-1.7089069058123483,1.6172271056335954,490,2012,4,6,14,4
2,0,1,1,0.03454398242799034,0.06902305373823772,-1.8128345965887867,0.7596375908049122,537,2012,4,6,15,4
2,0,1,1,0.03454398242799034,0.06902305373823772,-2.0726538235298824,1.8617837328287605,536,2012,4,6,16,4
2,0,1,1,0.13979049592116105,0.15870691532932651,-2.020689978141663,1.8617837328287605,655,2012,4,6,17,4
2,0,1,1,0.03454398242799034,0.06902305373823772,-2.0726538235298824,2.2294393334443106,484,2012,4,6,18,4
2,0,1,1,-0.07070253106518039,-0.02007078244764624,-2.020689978141663,0.8819159044024949,412,2012,4,6,19,4
2,0,1,1,-0.17594904455835111,-0.10975464403873461,-1.968726132753444,0.7596375908049122,252,2012,4,6,20,4
2,0,1,1,-0.28119555805152185,-0.198848480224619,-1.8647984419770056,-0.4656075246393211,190,2012,4,6,21,4
2,0,1,1,-0.4916885850378633,-0.37762617800159176,-1.3971238334830336,0.2697036765917794,158,2012,4,6,22,4
2,0,1,1,-0.38644207154469257,-0.28853234181570736,-1.656943060424129,0.7596375908049122,113,2012,4,6,23,4
2,0,0,1,-0.38644207154469257,-0.28853234181570736,-1.8647984419770056,0.8819159044024949,94,2012,4,7,0,5
2,0,0,1,-0.4916885850378633,-0.37762617800159176,-1.7608707512005675,0.5142603037869447,69,2012,4,7,1,5
2,0,0,1,-0.7021816120242045,-0.8248654351466257,-1.7089069058123483,1.3718498186156276,36,2012,4,7,2,5
2,0,0,1,-0.7021816120242045,-0.8248654351466257,-1.553015369647691,0.5142603037869447,28,2012,4,7,3,5
2,0,0,1,-0.9126746390105459,-0.9139592713325096,-1.3451599880948144,-0.22023023762135344,7,2012,4,7,4,5
2,0,0,1,-0.9126746390105459,-0.9139592713325096,-1.5010515242594717,-0.22023023762135344,2,2012,4,7,5,5
2,0,0,1,-0.9126746390105459,-0.9139592713325096,-1.3451599880948144,0.024326389573811554,19,2012,4,7,6,5
2,0,0,1,-0.9126746390105459,-1.0036431329235982,-1.5010515242594717,0.7596375908049122,54,2012,4,7,7,5
2,0,0,1,-0.8074281255173752,-0.9139592713325096,-1.4490876788712526,0.5142603037869447,123,2012,4,7,8,5
2,0,0,1,-0.4916885850378633,-0.37762617800159176,-1.656943060424129,0.5142603037869447,276,2012,4,7,9,5
2,0,0,1,-0.38644207154469257,-0.28853234181570736,-1.7608707512005675,0.5142603037869447,363,2012,4,7,10,5
2,0,0,1,-0.28119555805152185,-0.198848480224619,-1.968726132753444,0.8819159044024949,495,2012,4,7,11,5
2,0,0,1,-0.17594904455835111,-0.10975464403873461,-2.020689978141663,1.6172271056335954,590,2012,4,7,12,5
2,0,0,1,0.03454398242799034,0.06902305373823772,-2.0726538235298824,0.024326389573811554,643,2012,4,7,13,5
2,0,0,1,0.03454398242799034,0.06902305373823772,-2.0726538235298824,0.8819159044024949,578,2012,4,7,14,5
2,0,0,1,0.13979049592116105,0.15870691532932651,-2.2285453596945395,1.8617837328287605,626,2012,4,7,15,5
2,0,0,1,0.2450370094143318,0.2483907769204153,-2.2285453596945395,1.6172271056335954,615,2012,4,7,16,5
2,0,0,1,0.2450370094143318,0.2483907769204153,-2.2285453596945395,1.8617837328287605,567,2012,4,7,17,5
2,0,0,1,0.2450370094143318,0.2483907769204153,-2.2805092050827587,0.8819159044024949,517,2012,4,7,18,5
2,0,0,1,0.2450370094143318,0.2483907769204153,-2.384436895859197,1.1272931914204625,413,2012,4,7,19,5
2,0,0,1,0.03454398242799034,0.06902305373823772,-2.1765815143063203,0.2697036765917794,208,2012,4,7,20,5
2,0,0,1,0.03454398242799034,0.06902305373823772,-2.1765815143063203,0.024326389573811554,234,2012,4,7,21,5
2,0,0,1,-0.07070253106518039,-0.02007078244764624,-2.1765815143063203,0.024326389573811554,182,2012,4,7,22,5
2,0,0,1,-0.17594904455835111,-0.10975464403873461,-2.020689978141663,0.2697036765917794,118,2012,4,7,23,5
2,0,0,1,-0.28119555805152185,-0.198848480224619,-1.968726132753444,0.2697036765917794,85,2012,4,8,0,6
2,0,0,1,-0.28119555805152185,-0.198848480224619,-1.968726132753444,0.2697036765917794,64,2012,4,8,1,6
2,0,0,1,-0.28119555805152185,-0.198848480224619,-1.968726132753444,0.2697036765917794,32,2012,4,8,2,6
2,0,0,1,-0.38644207154469257,-0.28853234181570736,-1.8647984419770056,-0.4656075246393211,26,2012,4,8,3,6
2,0,0,1,-0.4916885850378633,-0.37762617800159176,-1.1373046065419379,-1.5677536666631693,7,2012,4,8,4,6
2,0,0,1,-0.5969350985310338,-0.46731003959268014,-0.8255215342126231,-1.5677536666631693,12,2012,4,8,5,6
2,0,0,1,-0.7021816120242045,-0.5564038757785641,-1.2931961427065952,-1.5677536666631693,28,2012,4,8,6,6
2,0,0,1,-0.5969350985310338,-0.46731003959268014,-1.8128345965887867,-0.22023023762135344,37,2012,4,8,7,6
2,0,0,1,-0.4916885850378633,-0.37762617800159176,-1.656943060424129,0.024326389573811554,84,2012,4,8,8,6
2,0,0,1,-0.28119555805152185,-0.198848480224619,-1.8647984419770056,0.2697036765917794,179,2012,4,8,9,6
2,0,0,1,0.03454398242799034,0.06902305373823772,-1.9167622873652248,0.2697036765917794,299,2012,4,8,10,6
2,0,0,1,0.03454398242799034,0.06902305373823772,-1.9167622873652248,0.7596375908049122,404,2012,4,8,11,6
2,0,0,1,0.2450370094143318,0.2483907769204153,-1.968726132753444,0.5142603037869447,457,2012,4,8,12,6
2,0,0,1,0.45553003640067324,0.42716847469738767,-2.020689978141663,-0.22023023762135344,483,2012,4,8,13,6
2,0,0,1,0.560776549893844,0.6950400086602448,-2.2805092050827587,2.1071610198467283,503,2012,4,8,14,6
2,0,0,1,0.6660230633870147,0.7847238702513332,-2.332473050470978,1.3718498186156276,486,2012,4,8,15,6
2,0,0,1,0.7712695768801849,0.7847238702513332,-2.2285453596945395,1.1272931914204625,476,2012,4,8,16,6
2,0,0,1,0.6660230633870147,0.7847238702513332,-2.0726538235298824,0.8819159044024949,411,2012,4,8,17,6
2,0,0,1,0.6660230633870147,0.7847238702513332,-1.9167622873652248,1.1272931914204625,310,2012,4,8,18,6
2,0,0,1,0.560776549893844,0.7847238702513332,-2.020689978141663,1.6172271056335954,276,2012,4,8,19,6
2,0,0,1,0.35028352290750253,0.3374846131062993,-1.7608707512005675,1.8617837328287605,211,2012,4,8,20,6
2,0,0,1,0.13979049592116105,0.15870691532932651,-1.4490876788712526,0.2697036765917794,130,2012,4,8,21,6
2,0,0,1,0.03454398242799034,0.06902305373823772,-1.3451599880948144,0.2697036765917794,118,2012,4,8,22,6
2,0,0,1,0.03454398242799034,0.06902305373823772,-1.189268451930157,0.5142603037869447,51,2012,4,8,23,6
2,0,1,1,-0.07070253106518039,-0.02007078244764624,-1.189268451930157,0.7596375908049122,37,2012,4,9,0,0
2,0,1,1,-0.17594904455835111,-0.10975464403873461,-1.0853407611537187,-0.4656075246393211,16,2012,4,9,1,0
2,0,1,1,-0.17594904455835111,-0.10975464403873461,-1.6049792150359101,0.024326389573811554,6,2012,4,9,2,0
2,0,1,1,-0.28119555805152185,-0.198848480224619,-1.656943060424129,-0.22023023762135344,3,2012,4,9,3,0
2,0,1,1,-0.28119555805152185,-0.198848480224619,-1.968726132753444,0.024326389573811554,5,2012,4,9,4,0
2,0,1,1,-0.28119555805152185,-0.198848480224619,-1.968726132753444,0.024326389573811554,32,2012,4,9,5,0
2,0,1,1,-0.38644207154469257,-0.28853234181570736,-1.8647984419770056,0.2697036765917794,111,2012,4,9,6,0
2,0,1,1,-0.38644207154469257,-0.28853234181570736,-1.7608707512005675,0.024326389573811554,331,2012,4,9,7,0
2,0,1,1,-0.28119555805152185,-0.198848480224619,-1.656943060424129,0.024326389573811554,617,2012,4,9,8,0
2,0,1,1,-0.17594904455835111,-0.10975464403873461,-1.6049792150359101,1.3718498186156276,286,2012,4,9,9,0
2,0,1,1,0.03454398242799034,0.06902305373823772,-1.8128345965887867,2.473995960639476,178,2012,4,9,10,0
2,0,1,1,0.13979049592116105,0.15870691532932651,-1.8128345965887867,1.8617837328287605,223,2012,4,9,11,0
2,0,1,1,0.2450370094143318,0.2483907769204153,-1.7608707512005675,4.311453303894425,280,2012,4,9,12,0
2,0,1,1,0.2450370094143318,0.2483907769204153,-1.7608707512005675,3.2093071618705764,281,2012,4,9,13,0
2,0,1,1,0.35028352290750253,0.3374846131062993,-1.7608707512005675,2.9639298748526084,218,2012,4,9,14,0
2,0,1,1,0.45553003640067324,0.42716847469738767,-1.7608707512005675,2.9639298748526084,255,2012,4,9,15,0
2,0,1,1,0.35028352290750253,0.3374846131062993,-1.656943060424129,1.8617837328287605,391,2012,4,9,16,0
2,0,1,1,0.2450370094143318,0.2483907769204153,-1.553015369647691,1.8617837328287605,632,2012,4,9,17,0
2,0,1,1,0.2450370094143318,0.2483907769204153,-1.4490876788712526,0.8819159044024949,646,2012,4,9,18,0
2,0,1,1,0.13979049592116105,0.15870691532932651,-1.4490876788712526,1.3718498186156276,421,2012,4,9,19,0
2,0,1,1,0.03454398242799034,0.06902305373823772,-1.3451599880948144,2.1071610198467283,276,2012,4,9,20,0
2,0,1,3,-0.07070253106518039,-0.02007078244764624,-1.0853407611537187,1.8617837328287605,165,2012,4,9,21,0
2,0,1,2,-0.17594904455835111,-0.10975464403873461,-1.0853407611537187,2.473995960639476,108,2012,4,9,22,0
2,0,1,1,-0.28119555805152185,-0.198848480224619,-0.9294492249890614,0.8819159044024949,67,2012,4,9,23,0
2,0,1,2,-0.28119555805152185,-0.198848480224619,-0.773557688824404,0.7596375908049122,26,2012,4,10,0,1
2,0,1,1,-0.38644207154469257,-0.28853234181570736,-0.6176661526597466,0.2697036765917794,9,2012,4,10,1,1
2,0,1,1,-0.7021816120242045,-0.7351815735555368,0.47357460049285516,-0.4656075246393211,2,2012,4,10,2,1
2,0,1,1,-0.7021816120242045,-0.7351815735555368,0.47357460049285516,-0.4656075246393211,2,2012,4,10,3,1
2,0,1,1,-0.8074281255173752,-0.8248654351466257,0.47357460049285516,-0.4656075246393211,2,2012,4,10,4,1
2,0,1,1,-0.8074281255173752,-0.8248654351466257,0.47357460049285516,-0.4656075246393211,24,2012,4,10,5,1
2,0,1,1,-0.8074281255173752,-0.7351815735555368,0.47357460049285516,-0.7101641518344863,103,2012,4,10,6,1
2,0,1,1,-0.8074281255173752,-0.7351815735555368,0.47357460049285516,-0.7101641518344863,384,2012,4,10,7,1
2,0,1,1,-0.5969350985310338,-0.46731003959268014,0.005899991998882973,-0.4656075246393211,692,2012,4,10,8,1
2,0,1,1,-0.38644207154469257,-0.28853234181570736,0.26571921893997863,0.024326389573811554,319,2012,4,10,9,1
2,0,1,1,-0.17594904455835111,-0.10975464403873461,-0.773557688824404,-0.22023023762135344,181,2012,4,10,10,1
2,0,1,1,0.03454398242799034,0.06902305373823772,-1.3451599880948144,-1.5677536666631693,239,2012,4,10,11,1
2,0,1,1,0.2450370094143318,0.2483907769204153,-2.0726538235298824,0.7596375908049122,259,2012,4,10,12,1
2,0,1,1,0.13979049592116105,0.15870691532932651,-2.020689978141663,-0.22023023762135344,283,2012,4,10,13,1
2,0,1,1,0.2450370094143318,0.2483907769204153,-1.968726132753444,0.024326389573811554,224,2012,4,10,14,1
2,0,1,1,0.35028352290750253,0.3374846131062993,-2.124617668918101,0.8819159044024949,203,2012,4,10,15,1
2,0,1,1,0.45553003640067324,0.42716847469738767,-2.124617668918101,0.5142603037869447,362,2012,4,10,16,1
2,0,1,1,0.35028352290750253,0.3374846131062993,-2.124617668918101,2.719373247657443,744,2012,4,10,17,1
2,0,1,1,0.2450370094143318,0.2483907769204153,-2.0726538235298824,1.8617837328287605,704,2012,4,10,18,1
2,0,1,1,0.13979049592116105,0.15870691532932651,-2.1765815143063203,1.3718498186156276,479,2012,4,10,19,1
2,0,1,1,-0.17594904455835111,-0.10975464403873461,-1.7608707512005675,1.6172271056335954,282,2012,4,10,20,1
2,0,1,1,-0.28119555805152185,-0.198848480224619,-1.656943060424129,2.1071610198467283,206,2012,4,10,21,1
2,0,1,1,-0.4916885850378633,-0.37762617800159176,-1.2931961427065952,2.473995960639476,127,2012,4,10,22,1
2,0,1,1,-0.7021816120242045,-0.8248654351466257,-1.1373046065419379,1.8617837328287605,62,2012,4,10,23,1
2,0,1,1,-0.8074281255173752,-1.0036431329235982,-1.3451599880948144,1.8617837328287605,30,2012,4,11,0,2
2,0,1,1,-0.8074281255173752,-0.9139592713325096,-1.189268451930157,0.7596375908049122,12,2012,4,11,1,2
2,0,1,1,-0.9126746390105459,-1.0036431329235982,-0.8774853796008423,0.7596375908049122,2,2012,4,11,2,2
2,0,1,1,-1.0179211525037164,-1.0927369691094824,-0.6696299980479657,0.2697036765917794,2,2012,4,11,3,2
2,0,1,1,-1.1231676659968872,-1.182420830700571,-0.3058830803304318,0.024326389573811554,27,2012,4,11,5,2
2,0,1,1,-1.1231676659968872,-1.0927369691094824,-0.3058830803304318,-0.7101641518344863,106,2012,4,11,6,2
2,0,1,1,-1.1231676659968872,-1.0927369691094824,-0.5137384618833083,-0.4656075246393211,321,2012,4,11,7,2
2,0,1,1,-1.0179211525037164,-1.0927369691094824,-0.6696299980479657,0.2697036765917794,595,2012,4,11,8,2
2,0,1,2,-0.9126746390105459,-1.0036431329235982,-0.6696299980479657,0.8819159044024949,302,2012,4,11,9,2
2,0,1,2,-0.8074281255173752,-1.0036431329235982,-0.6696299980479657,1.1272931914204625,153,2012,4,11,10,2
2,0,1,2,-0.5969350985310338,-0.46731003959268014,-0.9814130703772805,1.1272931914204625,180,2012,4,11,11,2
2,0,1,2,-0.7021816120242045,-0.8248654351466257,-0.8255215342126231,1.6172271056335954,182,2012,4,11,12,2
2,0,1,2,-0.4916885850378633,-0.37762617800159176,-1.1373046065419379,1.3718498186156276,163,2012,4,11,13,2
2,0,1,1,-0.7021816120242045,-0.7351815735555368,-0.2539192349422127,0.024326389573811554,135,2012,4,11,14,2
2,0,1,3,-0.5969350985310338,-0.46731003959268014,-0.8255215342126231,0.2697036765917794,202,2012,4,11,15,2
2,0,1,1,-0.28119555805152185,-0.198848480224619,-1.5010515242594717,0.8819159044024949,307,2012,4,11,16,2
2,0,1,1,-0.38644207154469257,-0.28853234181570736,-1.3971238334830336,1.6172271056335954,579,2012,4,11,17,2
2,0,1,3,-0.4916885850378633,-0.37762617800159176,-0.9814130703772805,1.8617837328287605,585,2012,4,11,18,2
2,0,1,1,-0.4916885850378633,-0.37762617800159176,-1.1373046065419379,1.3718498186156276,384,2012,4,11,19,2
2,0,1,1,-0.7021816120242045,-0.8248654351466257,-0.8255215342126231,1.1272931914204625,235,2012,4,11,20,2
2,0,1,1,-0.8074281255173752,-1.0036431329235982,-0.2539192349422127,1.6172271056335954,165,2012,4,11,21,2
2,0,1,1,-0.8074281255173752,-1.0036431329235982,-0.2539192349422127,1.1272931914204625,134,2012,4,11,22,2
2,0,1,1,-0.8074281255173752,-1.0036431329235982,-0.2539192349422127,0.8819159044024949,61,2012,4,11,23,2
2,0,1,1,-0.9126746390105459,-1.0036431329235982,0.2137553735517595,0.7596375908049122,23,2012,4,12,0,3
2,0,1,1,-0.9126746390105459,-1.0036431329235982,0.2137553735517595,0.2697036765917794,9,2012,4,12,1,3
2,0,1,1,-0.9126746390105459,-1.0036431329235982,-0.046063853389336155,0.7596375908049122,4,2012,4,12,2,3
2,0,1,1,-0.9126746390105459,-1.0036431329235982,-0.046063853389336155,0.5142603037869447,5,2012,4,12,3,3
2,0,1,1,-1.0179211525037164,-1.0927369691094824,-0.046063853389336155,0.2697036765917794,1,2012,4,12,4,3
2,0,1,1,-1.0179211525037164,-1.0927369691094824,-0.046063853389336155,0.2697036765917794,21,2012,4,12,5,3
2,0,1,1,-1.0179211525037164,-1.0927369691094824,0.16179152816354037,0.5142603037869447,96,2012,4,12,6,3
2,0,1,1,-1.0179211525037164,-1.182420830700571,0.16179152816354037,1.1272931914204625,306,2012,4,12,7,3
2,0,1,1,-0.9126746390105459,-1.0036431329235982,0.2137553735517595,1.1272931914204625,624,2012,4,12,8,3
2,0,1,1,-0.7021816120242045,-0.8248654351466257,-0.2539192349422127,1.3718498186156276,287,2012,4,12,9,3
2,0,1,1,-0.4916885850378633,-0.37762617800159176,-0.6176661526597466,0.8819159044024949,141,2012,4,12,10,3
2,0,1,1,-0.38644207154469257,-0.28853234181570736,-0.773557688824404,0.8819159044024949,224,2012,4,12,11,3
2,0,1,1,-0.17594904455835111,-0.10975464403873461,-1.0853407611537187,2.1071610198467283,259,2012,4,12,12,3
2,0,1,1,-0.07070253106518039,-0.02007078244764624,-1.3451599880948144,2.1071610198467283,203,2012,4,12,13,3
2,0,1,1,0.03454398242799034,0.06902305373823772,-1.6049792150359101,1.1272931914204625,224,2012,4,12,14,3
2,0,1,1,-0.07070253106518039,-0.02007078244764624,-1.6049792150359101,0.5142603037869447,211,2012,4,12,15,3
2,0,1,1,-0.07070253106518039,-0.02007078244764624,-1.6049792150359101,0.7596375908049122,353,2012,4,12,16,3
2,0,1,1,0.03454398242799034,0.06902305373823772,-1.8128345965887867,1.6172271056335954,656,2012,4,12,17,3
2,0,1,1,0.03454398242799034,0.06902305373823772,-1.8128345965887867,1.6172271056335954,610,2012,4,12,18,3
2,0,1,1,-0.17594904455835111,-0.10975464403873461,-1.6049792150359101,0.8819159044024949,433,2012,4,12,19,3
2,0,1,1,-0.28119555805152185,-0.198848480224619,-1.5010515242594717,0.5142603037869447,280,2012,4,12,20,3
2,0,1,1,-0.38644207154469257,-0.28853234181570736,-1.3971238334830336,-0.4656075246393211,187,2012,4,12,21,3
2,0,1,1,-0.38644207154469257,-0.28853234181570736,-1.3971238334830336,0.024326389573811554,158,2012,4,12,22,3
2,0,1,1,-0.38644207154469257,-0.28853234181570736,-1.3971238334830336,0.024326389573811554,94,2012,4,12,23,3
2,0,1,1,-0.4916885850378633,-0.37762617800159176,-1.2931961427065952,0.5142603037869447,55,2012,4,13,0,4
2,0,1,1,-0.7021816120242045,-0.7351815735555368,-0.8255215342126231,0.024326389573811554,30,2012,4,13,1,4
2,0,1,1,-0.8074281255173752,-0.8248654351466257,-0.6696299980479657,0.024326389573811554,11,2012,4,13,2,4
2,0,1,1,-0.8074281255173752,-0.8248654351466257,-0.046063853389336155,-0.22023023762135344,11,2012,4,13,3,4
2,0,1,2,-0.8074281255173752,-0.8248654351466257,-0.4617746164950892,-0.4656075246393211,5,2012,4,13,4,4
2,0,1,2,-0.8074281255173752,-0.8248654351466257,-0.4617746164950892,-0.22023023762135344,21,2012,4,13,5,4
2,0,1,1,-0.9126746390105459,-0.9139592713325096,-0.2539192349422127,-0.22023023762135344,84,2012,4,13,6,4
2,0,1,1,-0.8074281255173752,-0.9139592713325096,-0.046063853389336155,0.2697036765917794,296,2012,4,13,7,4
2,0,1,1,-0.5969350985310338,-0.46731003959268014,-0.8255215342126231,-0.22023023762135344,563,2012,4,13,8,4
2,0,1,1,-0.38644207154469257,-0.28853234181570736,-1.0853407611537187,-0.22023023762135344,330,2012,4,13,9,4
2,0,1,1,-0.28119555805152185,-0.198848480224619,-1.241232297318376,0.024326389573811554,192,2012,4,13,10,4
